s,TI_1.0,TI_1.5,TI_2.0,TI_2.5,TI_3.0,TI_3.5,TI_4.0,TI_4.5,TI_5.0
0.7017364946631022,0.47219177759542946,0.47350249104002173,0.4755330298979109,0.473655863831851,0.47431757853932716,0.4764301253212541,0.47684140782421647,0.47735750543843647,0.47717077912995554
0.6983823851466328,0.4691074426044249,0.4704591834433343,0.47247862805886187,0.4705931035349199,0.47122415081613805,0.4733647758097187,0.473771204368912,0.4742928488839814,0.4740632027200279
0.6950282755310047,0.46604437005243526,0.46743637140505623,0.46944400034479367,0.4675513500692074,0.4681519453619395,0.47031901738500925,0.4707205901270043,0.4712476571258469,0.4709766913685622
0.6916741658891019,0.4629872608839714,0.464418724178086,0.46641385290258713,0.46451523589204174,0.4650856158075307,0.46727757201788184,0.46767428235561986,0.46820664199012485,0.4678959226650115
0.6883200563113689,0.4599237181578841,0.4613938298415493,0.4633758080501209,0.4614723113675235,0.46201272433038576,0.464228073856636,0.46461990800912095,0.46515743017149175,0.4648084745541409
0.684965946684927,0.45688623347136403,0.45839421819950465,0.4603623855137143,0.45845517028694166,0.4589658600104261,0.4612030366272483,0.46159000421369256,0.46213256144432224,0.4617469060886533
0.6816118370978648,0.45384584973205555,0.45539090340721833,0.45734465824533654,0.4554347644373085,0.45591599500959434,0.4581735544114703,0.45855565669759707,0.4591031201203555,0.4586822436810325
0.6782577276176545,0.45080958290399653,0.4523909045593039,0.45432965615691373,0.45241811447365177,0.45287014956749705,0.45514665958220146,0.45552389832927753,0.4560761389872183,0.45562149421618864
0.6749036182384234,0.4477932253106308,0.4494100338240985,0.45133320214905526,0.4494210694806635,0.44984417384563674,0.45213817595462535,0.45251056907437665,0.45306745839366513,0.4525805003392681
0.6715495089253651,0.4447688275108193,0.44642030877238376,0.44832736319600724,0.4464155731576148,0.44681002421920674,0.4491201895575352,0.4494877388868818,0.4500491469276456,0.44953126192513626
0.6681953995225849,0.44174607360318746,0.4434314203595077,0.4453218383299902,0.4434113274463308,0.44377739869871596,0.4461023995542226,0.44646510913971316,0.44703090565009457,0.4464834613421086
0.6648412900346156,0.4387390857954611,0.44045751332627636,0.44233078767293854,0.44042251469647653,0.4407604801231142,0.4430989693057239,0.44345685868737406,0.4440269148905006,0.443451279307569
0.6614871805229137,0.43572636977161944,0.4374770741624456,0.439332740297796,0.4374275606239069,0.4377377016219387,0.44008844475105985,0.44044152159771716,0.4410157101937341,0.4404131911489394
0.6581330711214731,0.43271267294908644,0.4344948523043247,0.43633245750960636,0.434431214699286,0.434713809585761,0.4370755905338885,0.43742386081572937,0.4380020546655085,0.43737393609947867
0.6547789618213934,0.42971105657340963,0.43152393316125326,0.43334304016731207,0.4314465993887405,0.43170192579811495,0.4340735118183536,0.43441699421097263,0.4349990678722432,0.4343466343536056
0.6514248525387364,0.42670980980518525,0.4285526015479855,0.4303528047483883,0.42846196166535566,0.42869030077890513,0.43107053934909356,0.43140924609320824,0.43199507682811494,0.43131956899569646
0.6480707433690841,0.42370836212280255,0.4255802974539571,0.4273612107762293,0.42547673280646214,0.4256783641278043,0.42806614152253836,0.4284000819731942,0.4289895505922605,0.4282921823826472
0.6447166341558084,0.4207279165316793,0.4226282496073498,0.42438949008239163,0.42251219930411815,0.42268740215400274,0.42508155097251865,0.4254107495769042,0.42600373580055617,0.42528573807941394
0.6413625249616829,0.41775205651845426,0.4196800473435559,0.42142126761003335,0.4195519002868793,0.41970095714690897,0.42210041013850264,0.42242488517359467,0.4230212750206134,0.4222838294821914
0.638008415906902,0.41478315404644783,0.41673806499986665,0.41845892521664224,0.41659820111988244,0.4167213936320216,0.41912510712388806,0.4194448738404891,0.42004455372496713,0.41928881989714595
0.6346543069202542,0.41182941884113033,0.4138105230661085,0.41551069440776545,0.4136593419587859,0.41375695311032534,0.4161638781555851,0.4164789577703687,0.41708181151728346,0.4163089463048805
0.6313001978367719,0.40888246543935197,0.4108890485032401,0.41256823308632773,0.4107269232294174,0.4107992366540786,0.4132083950629845,0.41351880864742585,0.4141247259744599,0.4133358468531874
