s,inc_-2.0,inc_+0.0,inc_+2.0
0.3663248707547082,0.2181051833682745,0.2197691880265867,0.2213823367050622
0.36297081873588005,0.21766532668319744,0.21935712253273543,0.22099486693206752
0.35961676683654353,0.21723465833010483,0.21895199575712632,0.22061661426785673
0.356262715639611,0.2168109923119281,0.21855816046163004,0.22024880791673634
0.3529086642838171,0.2164007545184175,0.21817449205956554,0.21989175509458386
0.34955461284745865,0.2159931091944462,0.21779716778680983,0.2195425128869804
0.34620056097694674,0.21559195998917413,0.21742443180412221,0.21919724689597003
0.3428465094013215,0.2151968356707462,0.21706028164752494,0.21886197477119163
0.33949245861355665,0.21481101442935746,0.2167045988615925,0.21853546652009956
0.33613840759038854,0.21443500560007672,0.21636030607652404,0.21822069730598978
0.3327843565126946,0.21406527128737077,0.21602276164071882,0.2179132500588653
0.32943030518053534,0.21370368311329593,0.2156935137733854,0.21761534040359742
0.32607625437401844,0.21335598523236296,0.21537971026496233,0.2173334760495237
0.32272220389292666,0.21302911076600037,0.2150858669145099,0.21707136176970895
0.3193681533066918,0.212710408656619,0.21480171340293813,0.2168210618841434
0.31601410197296087,0.21238971530854273,0.21451589412633504,0.21656881313631224
0.3126600509927503,0.212073642454906,0.2142365177218812,0.21632410179424832
0.3093060012231682,0.21177996595137874,0.21397947350043545,0.21610412180350555
0.30595195147502546,0.21150396914290562,0.21374225174631853,0.21590110432979007
0.3025979002785507,0.2112376336409272,0.21351342127418058,0.21571139401083653
0.29924384940593324,0.21097743824413892,0.21329399971846763,0.2155278423929321
0.2958897992980126,0.21073210386037405,0.21308879617381168,0.2153627240404509
0.29253574944165134,0.21050096836523405,0.2128994775468496,0.2152128502685275
0.2891816994929297,0.2102817781225325,0.2127230410141606,0.2150762873931629
0.28582764898884455,0.21007103105507535,0.2125559883008207,0.2149528557250104
0.28247359895530083,0.20987659791895932,0.21240689253751646,0.21484389017871647
0.2791195496744036,0.20970601694187607,0.2122818099448305,0.21476529737004213
0.2757655000898288,0.20955100596508888,0.2121733484108646,0.21469893191680656
0.27241144925772404,0.20939858889287263,0.2120686679147615,0.21464246561559816
0.2690573992771475,0.20925827436489589,0.21197783261279632,0.21459746211753716
0.26570334968811204,0.20913874185929487,0.21190857223574838,0.21457813732045258
0.26234930000531403,0.20903537829338237,0.21185703516484597,0.21457554007689073
0.2589952499925297,0.20894093208260345,0.21181557534406617,0.21458572664625172
0.25564120017792985,0.2088606531449571,0.21178986869148703,0.2146128573223378
0.2522871507206762,0.20880260991085894,0.21178746053781755,0.21466348362440038
0.2489331011882713,0.20875963232763603,0.2118016462500946,0.21473439239952358
0.24557905115599768,0.2087232003916695,0.21182410190554218,0.21481163501134598
0.24222500136275416,0.2087033167946351,0.2118640236724032,0.21491231341314682
0.23887095203987765,0.2087061913142991,0.21193040148205658,0.21503595918586957
