s,TI_4.0,TI_5.0
0.48035728084077084,0.6783248587914595,0.6780132243742445
0.48371134361698487,0.6767310417249943,0.6764241465687987
0.4870654068225317,0.6751437437081899,0.6748519355507815
0.4904194709718786,0.6735604273215475,0.6732752741984678
0.49377353512450745,0.6719756070483266,0.6717035481899691
0.4971276003144397,0.6704051912246953,0.6701415046994285
0.5004816653263635,0.6688561057005735,0.6686043085495701
0.5038357323095746,0.6673336381240651,0.6670880420610887
0.507189797663113,0.6658233082094372,0.6655906236750564
0.510543864786878,0.6643163189619745,0.6640877969362894
0.5138979335731809,0.6628216139615142,0.6626074033407051
0.5172519997982458,0.6613354132782969,0.661126044548469
0.5206060669594763,0.6598623759436948,0.6596649515433771
0.523960134165648,0.6584084084427907,0.6582170320891086
0.5273142013594275,0.6569796231987136,0.6567965384870881
0.5306682697963264,0.6555659617818307,0.6553907222168992
0.5340223377019047,0.654173350049594,0.6540010083505212
0.5373764065969759,0.6527989690749528,0.6526372696588354
0.5407304746566631,0.651428469458759,0.6512680198605507
0.5440845434114089,0.6500673327415711,0.6499171031685638
0.5474386130862097,0.6487135619867529,0.6485667098312854
0.5507926820314133,0.6473870038197346,0.6472480234814425
0.5541467514512363,0.6460784404694172,0.6459413707682201
0.557500820778327,0.6447860452855976,0.6446578056459953
0.5608548905657474,0.6434852052862529,0.6433568340840069
0.5642089615928079,0.6422170311249199,0.6420987765628894
0.5675630319501825,0.6409605258656421,0.6408410593381109
0.5709171020673757,0.6397317282318568,0.6396182398535327
0.5742711724214838,0.6385099501457546,0.6383991140811118
0.5776252430584574,0.6372807960133987,0.6371712289862153
0.5809793143280068,0.6360746303110899,0.6359727970252944
0.5843333851911715,0.6348628644637658,0.6347588832041833
0.5876874563999703,0.6336963882872166,0.6335989039060109
0.5910415278910103,0.6325277645427769,0.6324282254484928
0.5943955993054639,0.6313818564575538,0.6312854186405684
0.5977496712324243,0.6302385466775817,0.6301411937770611
0.6011037424856608,0.6291050618364722,0.6290115179850376
0.6044578146081454,0.6279596691129884,0.6278634291056054
0.6078118868213882,0.6268479875428092,0.6267574882023238
0.6111659587112536,0.6257137643206756,0.6256170447267861
0.6145200310568184,0.6246343093080379,0.6245430712957983
0.6178741035052673,0.6235324428879306,0.623433729849002
0.6212281759961608,0.6224792499728935,0.6223843145586802
